sentence_id,volume,group_start,seg_idx,src_file,t_start,t_end,duration,media_file,source
1448,2,1401,141,GLOSSIKA-ENZS-F2-GMS-1401A.mp3,815.697,818.703,3.006,transcript_media/en/ZS_F2_1448_en.mp3,F2-GMS-1401A 13:35.70-13:38.70
1449,2,1401,144,GLOSSIKA-ENZS-F2-GMS-1401A.mp3,832.984,836.538,3.554,transcript_media/en/ZS_F2_1449_en.mp3,F2-GMS-1401A 13:52.98-13:56.54
1450,2,1401,147,GLOSSIKA-ENZS-F2-GMS-1401A.mp3,851.244,853.903,2.659,transcript_media/en/ZS_F2_1450_en.mp3,F2-GMS-1401A 14:11.24-14:13.90
1451,2,1451,0,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,0.000,3.279,3.279,transcript_media/en/ZS_F2_1451_en.mp3,F2-GMS-1451A 00:00.00-00:03.28
1452,2,1451,3,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,13.616,16.221,2.606,transcript_media/en/ZS_F2_1452_en.mp3,F2-GMS-1451A 00:13.62-00:16.22
1453,2,1451,6,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,29.558,33.825,4.268,transcript_media/en/ZS_F2_1453_en.mp3,F2-GMS-1451A 00:29.56-00:33.83
1454,2,1451,9,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,48.216,50.139,1.923,transcript_media/en/ZS_F2_1454_en.mp3,F2-GMS-1451A 00:48.22-00:50.14
1455,2,1451,12,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,62.771,66.508,3.737,transcript_media/en/ZS_F2_1455_en.mp3,F2-GMS-1451A 01:02.77-01:06.51
1456,2,1451,15,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,80.470,83.670,3.200,transcript_media/en/ZS_F2_1456_en.mp3,F2-GMS-1451A 01:20.47-01:23.67
1457,2,1451,18,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,95.767,98.151,2.384,transcript_media/en/ZS_F2_1457_en.mp3,F2-GMS-1451A 01:35.77-01:38.15
1458,2,1451,21,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,110.524,113.251,2.727,transcript_media/en/ZS_F2_1458_en.mp3,F2-GMS-1451A 01:50.52-01:53.25
1459,2,1451,24,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,125.012,127.029,2.017,transcript_media/en/ZS_F2_1459_en.mp3,F2-GMS-1451A 02:05.01-02:07.03
1460,2,1451,27,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,138.230,140.613,2.383,transcript_media/en/ZS_F2_1460_en.mp3,F2-GMS-1451A 02:18.23-02:20.61
1461,2,1451,30,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,152.320,154.861,2.541,transcript_media/en/ZS_F2_1461_en.mp3,F2-GMS-1451A 02:32.32-02:34.86
1462,2,1451,33,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,168.077,171.390,3.313,transcript_media/en/ZS_F2_1462_en.mp3,F2-GMS-1451A 02:48.08-02:51.39
1463,2,1451,36,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,183.890,186.723,2.833,transcript_media/en/ZS_F2_1463_en.mp3,F2-GMS-1451A 03:03.89-03:06.72
1464,2,1451,39,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,198.959,201.465,2.506,transcript_media/en/ZS_F2_1464_en.mp3,F2-GMS-1451A 03:18.96-03:21.46
1465,2,1451,42,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,212.020,213.202,1.182,transcript_media/en/ZS_F2_1465_en.mp3,F2-GMS-1451A 03:32.02-03:33.20
1466,2,1451,45,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,227.095,228.608,1.513,transcript_media/en/ZS_F2_1466_en.mp3,F2-GMS-1451A 03:47.10-03:48.61
1467,2,1451,48,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,240.972,243.247,2.274,transcript_media/en/ZS_F2_1467_en.mp3,F2-GMS-1451A 04:00.97-04:03.25
1468,2,1451,51,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,254.989,256.355,1.367,transcript_media/en/ZS_F2_1468_en.mp3,F2-GMS-1451A 04:14.99-04:16.36
1469,2,1451,54,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,267.328,269.130,1.802,transcript_media/en/ZS_F2_1469_en.mp3,F2-GMS-1451A 04:27.33-04:29.13
1470,2,1451,57,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,280.348,283.330,2.983,transcript_media/en/ZS_F2_1470_en.mp3,F2-GMS-1451A 04:40.35-04:43.33
1471,2,1451,60,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,296.175,299.166,2.991,transcript_media/en/ZS_F2_1471_en.mp3,F2-GMS-1451A 04:56.18-04:59.17
1472,2,1451,63,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,312.228,315.274,3.046,transcript_media/en/ZS_F2_1472_en.mp3,F2-GMS-1451A 05:12.23-05:15.27
1473,2,1451,66,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,328.523,331.395,2.872,transcript_media/en/ZS_F2_1473_en.mp3,F2-GMS-1451A 05:28.52-05:31.40
1474,2,1451,69,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,344.351,347.288,2.936,transcript_media/en/ZS_F2_1474_en.mp3,F2-GMS-1451A 05:44.35-05:47.29
1475,2,1451,72,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,361.315,363.538,2.223,transcript_media/en/ZS_F2_1475_en.mp3,F2-GMS-1451A 06:01.32-06:03.54
1476,2,1451,75,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,374.911,378.696,3.785,transcript_media/en/ZS_F2_1476_en.mp3,F2-GMS-1451A 06:14.91-06:18.70
1477,2,1451,78,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,394.333,396.339,2.005,transcript_media/en/ZS_F2_1477_en.mp3,F2-GMS-1451A 06:34.33-06:36.34
1478,2,1451,81,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,408.379,410.310,1.931,transcript_media/en/ZS_F2_1478_en.mp3,F2-GMS-1451A 06:48.38-06:50.31
1479,2,1451,84,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,421.660,423.488,1.828,transcript_media/en/ZS_F2_1479_en.mp3,F2-GMS-1451A 07:01.66-07:03.49
1480,2,1451,87,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,434.612,435.855,1.243,transcript_media/en/ZS_F2_1480_en.mp3,F2-GMS-1451A 07:14.61-07:15.86
1481,2,1451,90,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,445.905,447.063,1.157,transcript_media/en/ZS_F2_1481_en.mp3,F2-GMS-1451A 07:25.91-07:27.06
1482,2,1451,93,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,458.962,460.511,1.550,transcript_media/en/ZS_F2_1482_en.mp3,F2-GMS-1451A 07:38.96-07:40.51
1483,2,1451,96,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,470.604,473.952,3.348,transcript_media/en/ZS_F2_1483_en.mp3,F2-GMS-1451A 07:50.60-07:53.95
1484,2,1451,99,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,489.761,492.787,3.026,transcript_media/en/ZS_F2_1484_en.mp3,F2-GMS-1451A 08:09.76-08:12.79
1485,2,1451,102,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,506.191,507.497,1.306,transcript_media/en/ZS_F2_1485_en.mp3,F2-GMS-1451A 08:26.19-08:27.50
1486,2,1451,105,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,517.557,521.176,3.620,transcript_media/en/ZS_F2_1486_en.mp3,F2-GMS-1451A 08:37.56-08:41.18
1487,2,1451,108,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,529.203,532.865,3.663,transcript_media/en/ZS_F2_1487_en.mp3,F2-GMS-1451A 08:49.20-08:52.87
1488,2,1451,111,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,544.827,546.281,1.454,transcript_media/en/ZS_F2_1488_en.mp3,F2-GMS-1451A 09:04.83-09:06.28
1489,2,1451,114,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,560.477,563.632,3.155,transcript_media/en/ZS_F2_1489_en.mp3,F2-GMS-1451A 09:20.48-09:23.63
1490,2,1451,117,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,577.655,579.559,1.905,transcript_media/en/ZS_F2_1490_en.mp3,F2-GMS-1451A 09:37.65-09:39.56
1491,2,1451,120,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,591.771,595.018,3.246,transcript_media/en/ZS_F2_1491_en.mp3,F2-GMS-1451A 09:51.77-09:55.02
1492,2,1451,123,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,609.406,612.955,3.549,transcript_media/en/ZS_F2_1492_en.mp3,F2-GMS-1451A 10:09.41-10:12.96
1493,2,1451,126,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,627.597,630.145,2.549,transcript_media/en/ZS_F2_1493_en.mp3,F2-GMS-1451A 10:27.60-10:30.15
1494,2,1451,129,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,643.217,646.772,3.555,transcript_media/en/ZS_F2_1494_en.mp3,F2-GMS-1451A 10:43.22-10:46.77
1495,2,1451,132,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,661.226,664.305,3.079,transcript_media/en/ZS_F2_1495_en.mp3,F2-GMS-1451A 11:01.23-11:04.31
1496,2,1451,135,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,679.352,681.551,2.199,transcript_media/en/ZS_F2_1496_en.mp3,F2-GMS-1451A 11:19.35-11:21.55
1497,2,1451,138,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,693.392,695.783,2.392,transcript_media/en/ZS_F2_1497_en.mp3,F2-GMS-1451A 11:33.39-11:35.78
1498,2,1451,141,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,707.926,709.587,1.660,transcript_media/en/ZS_F2_1498_en.mp3,F2-GMS-1451A 11:47.93-11:49.59
1499,2,1451,144,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,721.017,722.688,1.671,transcript_media/en/ZS_F2_1499_en.mp3,F2-GMS-1451A 12:01.02-12:02.69
1500,2,1451,147,GLOSSIKA-ENZS-F2-GMS-1451A.mp3,733.749,736.880,3.132,transcript_media/en/ZS_F2_1500_en.mp3,F2-GMS-1451A 12:13.75-12:16.88
1501,2,1501,0,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,0.000,3.279,3.279,transcript_media/en/ZS_F2_1501_en.mp3,F2-GMS-1501A 00:00.00-00:03.28
1502,2,1501,3,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,13.018,15.517,2.499,transcript_media/en/ZS_F2_1502_en.mp3,F2-GMS-1501A 00:13.02-00:15.52
1503,2,1501,6,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,28.277,31.498,3.221,transcript_media/en/ZS_F2_1503_en.mp3,F2-GMS-1501A 00:28.28-00:31.50
1504,2,1501,9,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,44.528,47.821,3.293,transcript_media/en/ZS_F2_1504_en.mp3,F2-GMS-1501A 00:44.53-00:47.82
1505,2,1501,12,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,61.117,63.010,1.893,transcript_media/en/ZS_F2_1505_en.mp3,F2-GMS-1501A 01:01.12-01:03.01
1506,2,1501,15,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,73.909,76.174,2.266,transcript_media/en/ZS_F2_1506_en.mp3,F2-GMS-1501A 01:13.91-01:16.17
1507,2,1501,18,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,87.486,89.780,2.294,transcript_media/en/ZS_F2_1507_en.mp3,F2-GMS-1501A 01:27.49-01:29.78
1508,2,1501,21,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,102.025,104.582,2.557,transcript_media/en/ZS_F2_1508_en.mp3,F2-GMS-1501A 01:42.02-01:44.58
1509,2,1501,24,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,118.422,122.167,3.745,transcript_media/en/ZS_F2_1509_en.mp3,F2-GMS-1501A 01:58.42-02:02.17
1510,2,1501,27,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,137.744,140.902,3.158,transcript_media/en/ZS_F2_1510_en.mp3,F2-GMS-1501A 02:17.74-02:20.90
1511,2,1501,30,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,155.129,157.955,2.825,transcript_media/en/ZS_F2_1511_en.mp3,F2-GMS-1501A 02:35.13-02:37.95
1512,2,1501,33,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,170.920,173.632,2.711,transcript_media/en/ZS_F2_1512_en.mp3,F2-GMS-1501A 02:50.92-02:53.63
1513,2,1501,36,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,186.671,190.181,3.510,transcript_media/en/ZS_F2_1513_en.mp3,F2-GMS-1501A 03:06.67-03:10.18
1514,2,1501,39,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,204.556,207.722,3.166,transcript_media/en/ZS_F2_1514_en.mp3,F2-GMS-1501A 03:24.56-03:27.72
1515,2,1501,42,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,220.330,222.128,1.798,transcript_media/en/ZS_F2_1515_en.mp3,F2-GMS-1501A 03:40.33-03:42.13
1516,2,1501,45,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,237.984,242.206,4.222,transcript_media/en/ZS_F2_1516_en.mp3,F2-GMS-1501A 03:57.98-04:02.21
1517,2,1501,48,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,258.359,260.783,2.424,transcript_media/en/ZS_F2_1517_en.mp3,F2-GMS-1501A 04:18.36-04:20.78
1518,2,1501,51,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,272.649,275.565,2.916,transcript_media/en/ZS_F2_1518_en.mp3,F2-GMS-1501A 04:32.65-04:35.57
1519,2,1501,54,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,289.941,292.826,2.885,transcript_media/en/ZS_F2_1519_en.mp3,F2-GMS-1501A 04:49.94-04:52.83
1520,2,1501,57,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,305.580,308.900,3.320,transcript_media/en/ZS_F2_1520_en.mp3,F2-GMS-1501A 05:05.58-05:08.90
1521,2,1501,60,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,324.072,328.159,4.087,transcript_media/en/ZS_F2_1521_en.mp3,F2-GMS-1501A 05:24.07-05:28.16
1522,2,1501,63,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,343.494,347.157,3.664,transcript_media/en/ZS_F2_1522_en.mp3,F2-GMS-1501A 05:43.49-05:47.16
1523,2,1501,66,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,360.402,362.809,2.407,transcript_media/en/ZS_F2_1523_en.mp3,F2-GMS-1501A 06:00.40-06:02.81
1524,2,1501,69,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,374.265,377.351,3.086,transcript_media/en/ZS_F2_1524_en.mp3,F2-GMS-1501A 06:14.26-06:17.35
1525,2,1501,72,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,389.454,394.593,5.140,transcript_media/en/ZS_F2_1525_en.mp3,F2-GMS-1501A 06:29.45-06:34.59
1526,2,1501,75,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,407.404,409.817,2.413,transcript_media/en/ZS_F2_1526_en.mp3,F2-GMS-1501A 06:47.40-06:49.82
1527,2,1501,78,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,424.073,427.489,3.416,transcript_media/en/ZS_F2_1527_en.mp3,F2-GMS-1501A 07:04.07-07:07.49
1528,2,1501,81,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,434.757,437.640,2.883,transcript_media/en/ZS_F2_1528_en.mp3,F2-GMS-1501A 07:14.76-07:17.64
1529,2,1501,84,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,448.879,450.310,1.431,transcript_media/en/ZS_F2_1529_en.mp3,F2-GMS-1501A 07:28.88-07:30.31
1530,2,1501,87,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,464.231,465.424,1.193,transcript_media/en/ZS_F2_1530_en.mp3,F2-GMS-1501A 07:44.23-07:45.42
1531,2,1501,90,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,475.492,479.017,3.524,transcript_media/en/ZS_F2_1531_en.mp3,F2-GMS-1501A 07:55.49-07:59.02
1532,2,1501,93,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,486.712,489.459,2.746,transcript_media/en/ZS_F2_1532_en.mp3,F2-GMS-1501A 08:06.71-08:09.46
1533,2,1501,96,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,501.073,502.201,1.128,transcript_media/en/ZS_F2_1533_en.mp3,F2-GMS-1501A 08:21.07-08:22.20
1534,2,1501,99,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,516.735,517.867,1.133,transcript_media/en/ZS_F2_1534_en.mp3,F2-GMS-1501A 08:36.73-08:37.87
1535,2,1501,102,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,526.702,529.751,3.049,transcript_media/en/ZS_F2_1535_en.mp3,F2-GMS-1501A 08:46.70-08:49.75
1536,2,1501,105,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,543.119,545.970,2.852,transcript_media/en/ZS_F2_1536_en.mp3,F2-GMS-1501A 09:03.12-09:05.97
1537,2,1501,108,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,560.811,563.803,2.992,transcript_media/en/ZS_F2_1537_en.mp3,F2-GMS-1501A 09:20.81-09:23.80
1538,2,1501,111,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,571.758,575.778,4.020,transcript_media/en/ZS_F2_1538_en.mp3,F2-GMS-1501A 09:31.76-09:35.78
1539,2,1501,114,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,590.143,594.466,4.323,transcript_media/en/ZS_F2_1539_en.mp3,F2-GMS-1501A 09:50.14-09:54.47
1540,2,1501,117,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,610.564,614.754,4.191,transcript_media/en/ZS_F2_1540_en.mp3,F2-GMS-1501A 10:10.56-10:14.75
1541,2,1501,120,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,632.736,635.893,3.158,transcript_media/en/ZS_F2_1541_en.mp3,F2-GMS-1501A 10:32.74-10:35.89
1542,2,1501,123,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,648.494,650.463,1.969,transcript_media/en/ZS_F2_1542_en.mp3,F2-GMS-1501A 10:48.49-10:50.46
1543,2,1501,126,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,662.051,664.752,2.700,transcript_media/en/ZS_F2_1543_en.mp3,F2-GMS-1501A 11:02.05-11:04.75
1544,2,1501,129,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,677.438,680.341,2.902,transcript_media/en/ZS_F2_1544_en.mp3,F2-GMS-1501A 11:17.44-11:20.34
1545,2,1501,132,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,693.243,695.365,2.122,transcript_media/en/ZS_F2_1545_en.mp3,F2-GMS-1501A 11:33.24-11:35.37
1546,2,1501,135,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,705.779,707.061,1.282,transcript_media/en/ZS_F2_1546_en.mp3,F2-GMS-1501A 11:45.78-11:47.06
1547,2,1501,138,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,717.136,718.343,1.207,transcript_media/en/ZS_F2_1547_en.mp3,F2-GMS-1501A 11:57.14-11:58.34
1548,2,1501,141,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,729.429,731.210,1.780,transcript_media/en/ZS_F2_1548_en.mp3,F2-GMS-1501A 12:09.43-12:11.21
1549,2,1501,144,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,741.963,743.313,1.350,transcript_media/en/ZS_F2_1549_en.mp3,F2-GMS-1501A 12:21.96-12:23.31
1550,2,1501,147,GLOSSIKA-ENZS-F2-GMS-1501A.mp3,754.180,756.540,2.361,transcript_media/en/ZS_F2_1550_en.mp3,F2-GMS-1501A 12:34.18-12:36.54
1551,2,1551,0,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,0.000,3.279,3.279,transcript_media/en/ZS_F2_1551_en.mp3,F2-GMS-1551B 00:00.00-00:03.28
1552,2,1551,3,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,6.799,7.669,0.871,transcript_media/en/ZS_F2_1552_en.mp3,F2-GMS-1551B 00:06.80-00:07.67
1553,2,1551,6,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,15.682,17.714,2.032,transcript_media/en/ZS_F2_1553_en.mp3,F2-GMS-1551B 00:15.68-00:17.71
1554,2,1551,9,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,26.727,28.710,1.984,transcript_media/en/ZS_F2_1554_en.mp3,F2-GMS-1551B 00:26.73-00:28.71
1555,2,1551,12,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,34.225,36.335,2.110,transcript_media/en/ZS_F2_1555_en.mp3,F2-GMS-1551B 00:34.23-00:36.33
1556,2,1551,15,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,47.365,50.593,3.228,transcript_media/en/ZS_F2_1556_en.mp3,F2-GMS-1551B 00:47.36-00:50.59
1557,2,1551,18,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,61.194,62.410,1.215,transcript_media/en/ZS_F2_1557_en.mp3,F2-GMS-1551B 01:01.19-01:02.41
1558,2,1551,21,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,70.763,72.271,1.508,transcript_media/en/ZS_F2_1558_en.mp3,F2-GMS-1551B 01:10.76-01:12.27
1559,2,1551,24,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,81.248,82.990,1.742,transcript_media/en/ZS_F2_1559_en.mp3,F2-GMS-1551B 01:21.25-01:22.99
1560,2,1551,27,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,91.262,94.469,3.207,transcript_media/en/ZS_F2_1560_en.mp3,F2-GMS-1551B 01:31.26-01:34.47
1561,2,1551,30,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,106.768,108.674,1.906,transcript_media/en/ZS_F2_1561_en.mp3,F2-GMS-1551B 01:46.77-01:48.67
1562,2,1551,33,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,118.381,121.378,2.997,transcript_media/en/ZS_F2_1562_en.mp3,F2-GMS-1551B 01:58.38-02:01.38
1563,2,1551,36,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,131.381,133.179,1.798,transcript_media/en/ZS_F2_1563_en.mp3,F2-GMS-1551B 02:11.38-02:13.18
1564,2,1551,39,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,142.944,146.624,3.680,transcript_media/en/ZS_F2_1564_en.mp3,F2-GMS-1551B 02:22.94-02:26.62
1565,2,1551,42,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,157.754,159.907,2.153,transcript_media/en/ZS_F2_1565_en.mp3,F2-GMS-1551B 02:37.75-02:39.91
1566,2,1551,45,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,169.218,173.542,4.324,transcript_media/en/ZS_F2_1566_en.mp3,F2-GMS-1551B 02:49.22-02:53.54
1567,2,1551,48,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,185.302,186.916,1.614,transcript_media/en/ZS_F2_1567_en.mp3,F2-GMS-1551B 03:05.30-03:06.92
1568,2,1551,51,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,194.731,195.851,1.120,transcript_media/en/ZS_F2_1568_en.mp3,F2-GMS-1551B 03:14.73-03:15.85
1569,2,1551,54,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,203.860,205.417,1.557,transcript_media/en/ZS_F2_1569_en.mp3,F2-GMS-1551B 03:23.86-03:25.42
1570,2,1551,57,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,213.694,216.120,2.427,transcript_media/en/ZS_F2_1570_en.mp3,F2-GMS-1551B 03:33.69-03:36.12
1571,2,1551,60,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,225.097,226.915,1.818,transcript_media/en/ZS_F2_1571_en.mp3,F2-GMS-1551B 03:45.10-03:46.92
1572,2,1551,63,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,236.096,237.313,1.218,transcript_media/en/ZS_F2_1572_en.mp3,F2-GMS-1551B 03:56.10-03:57.31
1573,2,1551,66,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,245.491,246.917,1.426,transcript_media/en/ZS_F2_1573_en.mp3,F2-GMS-1551B 04:05.49-04:06.92
1574,2,1551,69,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,255.887,257.975,2.088,transcript_media/en/ZS_F2_1574_en.mp3,F2-GMS-1551B 04:15.89-04:17.98
1575,2,1551,72,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,267.296,269.038,1.742,transcript_media/en/ZS_F2_1575_en.mp3,F2-GMS-1551B 04:27.30-04:29.04
1576,2,1551,75,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,278.293,279.567,1.273,transcript_media/en/ZS_F2_1576_en.mp3,F2-GMS-1551B 04:38.29-04:39.57
1577,2,1551,78,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,287.692,291.602,3.911,transcript_media/en/ZS_F2_1577_en.mp3,F2-GMS-1551B 04:47.69-04:51.60
1578,2,1551,81,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,301.294,302.702,1.408,transcript_media/en/ZS_F2_1578_en.mp3,F2-GMS-1551B 05:01.29-05:02.70
1579,2,1551,84,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,308.562,311.505,2.943,transcript_media/en/ZS_F2_1579_en.mp3,F2-GMS-1551B 05:08.56-05:11.50
1580,2,1551,87,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,321.398,324.383,2.985,transcript_media/en/ZS_F2_1580_en.mp3,F2-GMS-1551B 05:21.40-05:24.38
1581,2,1551,90,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,328.991,329.748,0.756,transcript_media/en/ZS_F2_1581_en.mp3,F2-GMS-1551B 05:28.99-05:29.75
1582,2,1551,93,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,336.754,339.707,2.953,transcript_media/en/ZS_F2_1582_en.mp3,F2-GMS-1551B 05:36.75-05:39.71
1583,2,1551,96,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,349.016,351.928,2.913,transcript_media/en/ZS_F2_1583_en.mp3,F2-GMS-1551B 05:49.02-05:51.93
1584,2,1551,99,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,360.414,363.004,2.589,transcript_media/en/ZS_F2_1584_en.mp3,F2-GMS-1551B 06:00.41-06:03.00
1585,2,1551,102,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,372.534,374.807,2.273,transcript_media/en/ZS_F2_1585_en.mp3,F2-GMS-1551B 06:12.53-06:14.81
1586,2,1551,105,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,384.378,387.241,2.863,transcript_media/en/ZS_F2_1586_en.mp3,F2-GMS-1551B 06:24.38-06:27.24
1587,2,1551,108,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,395.999,398.188,2.188,transcript_media/en/ZS_F2_1587_en.mp3,F2-GMS-1551B 06:36.00-06:38.19
1588,2,1551,111,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,403.257,404.094,0.837,transcript_media/en/ZS_F2_1588_en.mp3,F2-GMS-1551B 06:43.26-06:44.09
1589,2,1551,114,GLOSSIKA-ENZS-F2-GMS-1551B.mp3,412.941,414.769,1.827,transcript_media/en/ZS_F2_1589_en.mp3,F2-GMS-1551B 06:52.94-06:54.77
