sentence_id,volume,group_start,seg_idx,src_file,t_start,t_end,duration,media_file,source
1396,2,1351,45,GLOSSIKA-ENZS-F2-GMS-1351C.mp3,257.777,259.845,2.067,media/ZS_F2_1396.mp3,F2-GMS-1351C 04:17.78-04:19.84
1397,2,1351,46,GLOSSIKA-ENZS-F2-GMS-1351C.mp3,263.057,266.646,3.589,media/ZS_F2_1397.mp3,F2-GMS-1351C 04:23.06-04:26.65
1398,2,1351,47,GLOSSIKA-ENZS-F2-GMS-1351C.mp3,269.906,274.691,4.784,media/ZS_F2_1398.mp3,F2-GMS-1351C 04:29.91-04:34.69
1399,2,1351,48,GLOSSIKA-ENZS-F2-GMS-1351C.mp3,277.911,280.939,3.029,media/ZS_F2_1399.mp3,F2-GMS-1351C 04:37.91-04:40.94
1400,2,1351,49,GLOSSIKA-ENZS-F2-GMS-1351C.mp3,284.133,288.756,4.623,media/ZS_F2_1400.mp3,F2-GMS-1351C 04:44.13-04:48.76
1401,2,1401,0,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,6.778,8.147,1.369,media/ZS_F2_1401.mp3,F2-GMS-1401C 00:06.78-00:08.15
1402,2,1401,1,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,11.368,14.748,3.380,media/ZS_F2_1402.mp3,F2-GMS-1401C 00:11.37-00:14.75
1403,2,1401,2,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,18.079,21.889,3.810,media/ZS_F2_1403.mp3,F2-GMS-1401C 00:18.08-00:21.89
1404,2,1401,3,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,25.102,27.301,2.199,media/ZS_F2_1404.mp3,F2-GMS-1401C 00:25.10-00:27.30
1405,2,1401,4,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,30.417,33.168,2.751,media/ZS_F2_1405.mp3,F2-GMS-1401C 00:30.42-00:33.17
1406,2,1401,5,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,36.377,40.462,4.085,media/ZS_F2_1406.mp3,F2-GMS-1401C 00:36.38-00:40.46
1407,2,1401,6,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,43.687,45.603,1.916,media/ZS_F2_1407.mp3,F2-GMS-1401C 00:43.69-00:45.60
1408,2,1401,7,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,48.724,51.397,2.672,media/ZS_F2_1408.mp3,F2-GMS-1401C 00:48.72-00:51.40
1409,2,1401,8,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,54.468,57.532,3.064,media/ZS_F2_1409.mp3,F2-GMS-1401C 00:54.47-00:57.53
1410,2,1401,9,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,60.782,63.894,3.112,media/ZS_F2_1410.mp3,F2-GMS-1401C 01:00.78-01:03.89
1411,2,1401,10,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,67.037,70.886,3.848,media/ZS_F2_1411.mp3,F2-GMS-1401C 01:07.04-01:10.89
1412,2,1401,11,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,74.114,77.519,3.406,media/ZS_F2_1412.mp3,F2-GMS-1401C 01:14.11-01:17.52
1413,2,1401,12,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,80.682,83.814,3.132,media/ZS_F2_1413.mp3,F2-GMS-1401C 01:20.68-01:23.81
1414,2,1401,13,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,86.884,90.774,3.890,media/ZS_F2_1414.mp3,F2-GMS-1401C 01:26.88-01:30.77
1415,2,1401,14,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,93.885,97.606,3.721,media/ZS_F2_1415.mp3,F2-GMS-1401C 01:33.89-01:37.61
1416,2,1401,15,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,100.671,103.985,3.315,media/ZS_F2_1416.mp3,F2-GMS-1401C 01:40.67-01:43.99
1417,2,1401,16,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,107.060,110.680,3.620,media/ZS_F2_1417.mp3,F2-GMS-1401C 01:47.06-01:50.68
1418,2,1401,17,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,113.789,116.816,3.027,media/ZS_F2_1418.mp3,F2-GMS-1401C 01:53.79-01:56.82
1419,2,1401,18,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,119.941,123.910,3.969,media/ZS_F2_1419.mp3,F2-GMS-1401C 01:59.94-02:03.91
1420,2,1401,19,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,127.013,130.293,3.280,media/ZS_F2_1420.mp3,F2-GMS-1401C 02:07.01-02:10.29
1421,2,1401,20,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,133.362,136.459,3.097,media/ZS_F2_1421.mp3,F2-GMS-1401C 02:13.36-02:16.46
1422,2,1401,21,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,139.541,142.518,2.977,media/ZS_F2_1422.mp3,F2-GMS-1401C 02:19.54-02:22.52
1423,2,1401,22,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,145.590,148.817,3.227,media/ZS_F2_1423.mp3,F2-GMS-1401C 02:25.59-02:28.82
1424,2,1401,23,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,151.882,155.255,3.373,media/ZS_F2_1424.mp3,F2-GMS-1401C 02:31.88-02:35.25
1425,2,1401,24,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,158.324,160.827,2.503,media/ZS_F2_1425.mp3,F2-GMS-1401C 02:38.32-02:40.83
1426,2,1401,25,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,164.013,166.002,1.989,media/ZS_F2_1426.mp3,F2-GMS-1401C 02:44.01-02:46.00
1427,2,1401,26,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,169.099,173.082,3.984,media/ZS_F2_1427.mp3,F2-GMS-1401C 02:49.10-02:53.08
1428,2,1401,27,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,176.173,179.483,3.310,media/ZS_F2_1428.mp3,F2-GMS-1401C 02:56.17-02:59.48
1429,2,1401,28,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,182.762,186.269,3.507,media/ZS_F2_1429.mp3,F2-GMS-1401C 03:02.76-03:06.27
1430,2,1401,29,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,189.584,193.602,4.017,media/ZS_F2_1430.mp3,F2-GMS-1401C 03:09.58-03:13.60
1431,2,1401,30,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,196.771,199.806,3.036,media/ZS_F2_1431.mp3,F2-GMS-1401C 03:16.77-03:19.81
1432,2,1401,31,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,202.969,207.291,4.323,media/ZS_F2_1432.mp3,F2-GMS-1401C 03:22.97-03:27.29
1433,2,1401,32,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,210.430,214.990,4.560,media/ZS_F2_1433.mp3,F2-GMS-1401C 03:30.43-03:34.99
1434,2,1401,33,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,218.149,222.455,4.306,media/ZS_F2_1434.mp3,F2-GMS-1401C 03:38.15-03:42.45
1435,2,1401,34,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,225.565,230.648,5.083,media/ZS_F2_1435.mp3,F2-GMS-1401C 03:45.56-03:50.65
1436,2,1401,35,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,233.778,236.886,3.107,media/ZS_F2_1436.mp3,F2-GMS-1401C 03:53.78-03:56.89
1437,2,1401,36,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,240.012,242.774,2.762,media/ZS_F2_1437.mp3,F2-GMS-1401C 04:00.01-04:02.77
1438,2,1401,37,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,245.836,249.840,4.003,media/ZS_F2_1438.mp3,F2-GMS-1401C 04:05.84-04:09.84
1439,2,1401,38,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,252.944,257.076,4.132,media/ZS_F2_1439.mp3,F2-GMS-1401C 04:12.94-04:17.08
1440,2,1401,39,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,260.253,264.234,3.981,media/ZS_F2_1440.mp3,F2-GMS-1401C 04:20.25-04:24.23
1441,2,1401,40,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,267.435,271.145,3.709,media/ZS_F2_1441.mp3,F2-GMS-1401C 04:27.44-04:31.14
1442,2,1401,41,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,274.305,278.054,3.750,media/ZS_F2_1442.mp3,F2-GMS-1401C 04:34.30-04:38.05
1443,2,1401,42,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,281.221,284.714,3.493,media/ZS_F2_1443.mp3,F2-GMS-1401C 04:41.22-04:44.71
1444,2,1401,43,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,287.811,290.703,2.892,media/ZS_F2_1444.mp3,F2-GMS-1401C 04:47.81-04:50.70
1445,2,1401,44,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,293.855,296.817,2.962,media/ZS_F2_1445.mp3,F2-GMS-1401C 04:53.85-04:56.82
1446,2,1401,45,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,299.902,302.908,3.006,media/ZS_F2_1446.mp3,F2-GMS-1401C 04:59.90-05:02.91
1447,2,1401,46,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,306.230,309.784,3.554,media/ZS_F2_1447.mp3,F2-GMS-1401C 05:06.23-05:09.78
1448,2,1401,47,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,312.870,315.529,2.659,media/ZS_F2_1448.mp3,F2-GMS-1401C 05:12.87-05:15.53
1449,2,1401,48,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,318.750,320.821,2.071,media/ZS_F2_1449.mp3,F2-GMS-1401C 05:18.75-05:20.82
1450,2,1401,49,GLOSSIKA-ENZS-F2-GMS-1401C.mp3,323.950,328.282,4.332,media/ZS_F2_1450.mp3,F2-GMS-1401C 05:23.95-05:28.28
1451,2,1451,0,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,6.774,9.420,2.645,media/ZS_F2_1451.mp3,F2-GMS-1451C 00:06.77-00:09.42
1452,2,1451,1,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,12.540,16.808,4.268,media/ZS_F2_1452.mp3,F2-GMS-1451C 00:12.54-00:16.81
1453,2,1451,2,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,19.914,21.837,1.923,media/ZS_F2_1453.mp3,F2-GMS-1451C 00:19.91-00:21.84
1454,2,1451,3,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,24.942,28.679,3.737,media/ZS_F2_1454.mp3,F2-GMS-1451C 00:24.94-00:28.68
1455,2,1451,4,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,31.759,34.958,3.199,media/ZS_F2_1455.mp3,F2-GMS-1451C 00:31.76-00:34.96
1456,2,1451,5,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,38.081,40.466,2.384,media/ZS_F2_1456.mp3,F2-GMS-1451C 00:38.08-00:40.47
1457,2,1451,6,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,43.742,46.469,2.727,media/ZS_F2_1457.mp3,F2-GMS-1451C 00:43.74-00:46.47
1458,2,1451,7,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,49.598,51.615,2.017,media/ZS_F2_1458.mp3,F2-GMS-1451C 00:49.60-00:51.61
1459,2,1451,8,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,54.719,57.104,2.385,media/ZS_F2_1459.mp3,F2-GMS-1451C 00:54.72-00:57.10
1460,2,1451,9,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,60.206,62.747,2.541,media/ZS_F2_1460.mp3,F2-GMS-1451C 01:00.21-01:02.75
1461,2,1451,10,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,65.887,69.199,3.313,media/ZS_F2_1461.mp3,F2-GMS-1451C 01:05.89-01:09.20
1462,2,1451,11,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,72.327,75.160,2.833,media/ZS_F2_1462.mp3,F2-GMS-1451C 01:12.33-01:15.16
1463,2,1451,12,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,78.382,80.887,2.504,media/ZS_F2_1463.mp3,F2-GMS-1451C 01:18.38-01:20.89
1464,2,1451,13,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,84.075,87.421,3.346,media/ZS_F2_1464.mp3,F2-GMS-1451C 01:24.08-01:27.42
1465,2,1451,14,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,90.535,93.004,2.469,media/ZS_F2_1465.mp3,F2-GMS-1451C 01:30.54-01:33.00
1466,2,1451,15,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,96.343,98.649,2.306,media/ZS_F2_1466.mp3,F2-GMS-1451C 01:36.34-01:38.65
1467,2,1451,16,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,101.713,103.640,1.928,media/ZS_F2_1467.mp3,F2-GMS-1451C 01:41.71-01:43.64
1468,2,1451,17,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,106.750,108.686,1.936,media/ZS_F2_1468.mp3,F2-GMS-1451C 01:46.75-01:48.69
1469,2,1451,18,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,111.844,114.652,2.808,media/ZS_F2_1469.mp3,F2-GMS-1451C 01:51.84-01:54.65
1470,2,1451,19,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,117.756,120.646,2.890,media/ZS_F2_1470.mp3,F2-GMS-1451C 01:57.76-02:00.65
1471,2,1451,20,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,123.941,126.885,2.944,media/ZS_F2_1471.mp3,F2-GMS-1451C 02:03.94-02:06.88
1472,2,1451,21,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,129.987,132.926,2.939,media/ZS_F2_1472.mp3,F2-GMS-1451C 02:09.99-02:12.93
1473,2,1451,22,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,136.135,139.568,3.434,media/ZS_F2_1473.mp3,F2-GMS-1451C 02:16.13-02:19.57
1474,2,1451,23,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,142.713,144.862,2.149,media/ZS_F2_1474.mp3,F2-GMS-1451C 02:22.71-02:24.86
1475,2,1451,24,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,147.970,152.290,4.320,media/ZS_F2_1475.mp3,F2-GMS-1451C 02:27.97-02:32.29
1476,2,1451,25,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,155.393,157.853,2.460,media/ZS_F2_1476.mp3,F2-GMS-1451C 02:35.39-02:37.85
1477,2,1451,26,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,160.962,163.137,2.176,media/ZS_F2_1477.mp3,F2-GMS-1451C 02:40.96-02:43.14
1478,2,1451,27,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,166.293,168.278,1.985,media/ZS_F2_1478.mp3,F2-GMS-1451C 02:46.29-02:48.28
1479,2,1451,28,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,171.404,172.929,1.525,media/ZS_F2_1479.mp3,F2-GMS-1451C 02:51.40-02:52.93
1480,2,1451,29,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,176.037,178.042,2.005,media/ZS_F2_1480.mp3,F2-GMS-1451C 02:56.04-02:58.04
1481,2,1451,30,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,181.235,182.755,1.520,media/ZS_F2_1481.mp3,F2-GMS-1451C 03:01.23-03:02.75
1482,2,1451,31,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,185.856,189.994,4.138,media/ZS_F2_1482.mp3,F2-GMS-1451C 03:05.86-03:09.99
1483,2,1451,32,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,193.191,196.171,2.980,media/ZS_F2_1483.mp3,F2-GMS-1451C 03:13.19-03:16.17
1484,2,1451,33,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,199.295,202.915,3.620,media/ZS_F2_1484.mp3,F2-GMS-1451C 03:19.30-03:22.91
1485,2,1451,34,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,206.050,209.713,3.663,media/ZS_F2_1485.mp3,F2-GMS-1451C 03:26.05-03:29.71
1486,2,1451,35,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,212.828,216.242,3.414,media/ZS_F2_1486.mp3,F2-GMS-1451C 03:32.83-03:36.24
1487,2,1451,36,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,219.538,222.655,3.116,media/ZS_F2_1487.mp3,F2-GMS-1451C 03:39.54-03:42.65
1488,2,1451,37,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,226.053,228.491,2.439,media/ZS_F2_1488.mp3,F2-GMS-1451C 03:46.05-03:48.49
1489,2,1451,38,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,231.644,235.262,3.618,media/ZS_F2_1489.mp3,F2-GMS-1451C 03:51.64-03:55.26
1490,2,1451,39,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,238.350,242.136,3.786,media/ZS_F2_1490.mp3,F2-GMS-1451C 03:58.35-04:02.14
1491,2,1451,40,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,245.223,248.070,2.847,media/ZS_F2_1491.mp3,F2-GMS-1451C 04:05.22-04:08.07
1492,2,1451,41,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,251.212,254.936,3.724,media/ZS_F2_1492.mp3,F2-GMS-1451C 04:11.21-04:14.94
1493,2,1451,42,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,258.024,261.925,3.902,media/ZS_F2_1493.mp3,F2-GMS-1451C 04:18.02-04:21.93
1494,2,1451,43,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,265.054,267.434,2.380,media/ZS_F2_1494.mp3,F2-GMS-1451C 04:25.05-04:27.43
1495,2,1451,44,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,270.507,273.006,2.500,media/ZS_F2_1495.mp3,F2-GMS-1451C 04:30.51-04:33.01
1496,2,1451,45,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,276.216,278.273,2.057,media/ZS_F2_1496.mp3,F2-GMS-1451C 04:36.22-04:38.27
1497,2,1451,46,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,281.348,283.293,1.945,media/ZS_F2_1497.mp3,F2-GMS-1451C 04:41.35-04:43.29
1498,2,1451,47,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,286.372,289.413,3.041,media/ZS_F2_1498.mp3,F2-GMS-1451C 04:46.37-04:49.41
1499,2,1451,48,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,292.509,295.999,3.491,media/ZS_F2_1499.mp3,F2-GMS-1451C 04:52.51-04:56.00
1500,2,1451,49,GLOSSIKA-ENZS-F2-GMS-1451C.mp3,299.127,301.379,2.252,media/ZS_F2_1500.mp3,F2-GMS-1451C 04:59.13-05:01.38
1501,2,1501,0,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,6.778,9.275,2.497,media/ZS_F2_1501.mp3,F2-GMS-1501C 00:06.78-00:09.27
1502,2,1501,1,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,12.437,15.658,3.221,media/ZS_F2_1502.mp3,F2-GMS-1501C 00:12.44-00:15.66
1503,2,1501,2,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,18.806,22.099,3.293,media/ZS_F2_1503.mp3,F2-GMS-1501C 00:18.81-00:22.10
1504,2,1501,3,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,25.291,27.184,1.893,media/ZS_F2_1504.mp3,F2-GMS-1501C 00:25.29-00:27.18
1505,2,1501,4,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,30.391,32.651,2.260,media/ZS_F2_1505.mp3,F2-GMS-1501C 00:30.39-00:32.65
1506,2,1501,5,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,35.823,38.108,2.285,media/ZS_F2_1506.mp3,F2-GMS-1501C 00:35.82-00:38.11
1507,2,1501,6,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,41.310,43.868,2.557,media/ZS_F2_1507.mp3,F2-GMS-1501C 00:41.31-00:43.87
1508,2,1501,7,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,47.044,50.789,3.745,media/ZS_F2_1508.mp3,F2-GMS-1501C 00:47.04-00:50.79
1509,2,1501,8,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,54.175,57.333,3.158,media/ZS_F2_1509.mp3,F2-GMS-1501C 00:54.17-00:57.33
1510,2,1501,9,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,60.704,63.529,2.825,media/ZS_F2_1510.mp3,F2-GMS-1501C 01:00.70-01:03.53
1511,2,1501,10,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,66.693,69.405,2.711,media/ZS_F2_1511.mp3,F2-GMS-1501C 01:06.69-01:09.40
1512,2,1501,11,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,72.763,76.273,3.510,media/ZS_F2_1512.mp3,F2-GMS-1501C 01:12.76-01:16.27
1513,2,1501,12,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,79.535,82.701,3.166,media/ZS_F2_1513.mp3,F2-GMS-1501C 01:19.54-01:22.70
1514,2,1501,13,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,85.982,89.937,3.955,media/ZS_F2_1514.mp3,F2-GMS-1501C 01:25.98-01:29.94
1515,2,1501,14,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,93.196,97.119,3.923,media/ZS_F2_1515.mp3,F2-GMS-1501C 01:33.20-01:37.12
1516,2,1501,15,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,100.452,102.724,2.272,media/ZS_F2_1516.mp3,F2-GMS-1501C 01:40.45-01:42.72
1517,2,1501,16,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,105.985,109.325,3.340,media/ZS_F2_1517.mp3,F2-GMS-1501C 01:45.98-01:49.32
1518,2,1501,17,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,112.604,114.995,2.390,media/ZS_F2_1518.mp3,F2-GMS-1501C 01:52.60-01:54.99
1519,2,1501,18,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,118.182,122.035,3.853,media/ZS_F2_1519.mp3,F2-GMS-1501C 01:58.18-02:02.04
1520,2,1501,19,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,125.289,128.940,3.650,media/ZS_F2_1520.mp3,F2-GMS-1501C 02:05.29-02:08.94
1521,2,1501,20,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,132.209,135.195,2.986,media/ZS_F2_1521.mp3,F2-GMS-1501C 02:12.21-02:15.20
1522,2,1501,21,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,138.403,140.520,2.117,media/ZS_F2_1522.mp3,F2-GMS-1501C 02:18.40-02:20.52
1523,2,1501,22,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,143.676,148.815,5.139,media/ZS_F2_1523.mp3,F2-GMS-1501C 02:23.68-02:28.82
1524,2,1501,23,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,152.033,154.446,2.413,media/ZS_F2_1524.mp3,F2-GMS-1501C 02:32.03-02:34.45
1525,2,1501,24,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,157.585,160.942,3.357,media/ZS_F2_1525.mp3,F2-GMS-1501C 02:37.59-02:40.94
1526,2,1501,25,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,164.268,167.151,2.883,media/ZS_F2_1526.mp3,F2-GMS-1501C 02:44.27-02:47.15
1527,2,1501,26,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,170.370,173.608,3.238,media/ZS_F2_1527.mp3,F2-GMS-1501C 02:50.37-02:53.61
1528,2,1501,27,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,176.834,180.359,3.524,media/ZS_F2_1528.mp3,F2-GMS-1501C 02:56.83-03:00.36
1529,2,1501,28,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,183.775,186.521,2.746,media/ZS_F2_1529.mp3,F2-GMS-1501C 03:03.77-03:06.52
1530,2,1501,29,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,189.740,193.263,3.524,media/ZS_F2_1530.mp3,F2-GMS-1501C 03:09.74-03:13.26
1531,2,1501,30,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,196.490,199.539,3.049,media/ZS_F2_1531.mp3,F2-GMS-1501C 03:16.49-03:19.54
1532,2,1501,31,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,202.773,205.614,2.840,media/ZS_F2_1532.mp3,F2-GMS-1501C 03:22.77-03:25.61
1533,2,1501,32,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,209.322,212.311,2.989,media/ZS_F2_1533.mp3,F2-GMS-1501C 03:29.32-03:32.31
1534,2,1501,33,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,215.599,219.619,4.020,media/ZS_F2_1534.mp3,F2-GMS-1501C 03:35.60-03:39.62
1535,2,1501,34,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,222.834,227.157,4.323,media/ZS_F2_1535.mp3,F2-GMS-1501C 03:42.83-03:47.16
1536,2,1501,35,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,230.490,234.681,4.191,media/ZS_F2_1536.mp3,F2-GMS-1501C 03:50.49-03:54.68
1537,2,1501,36,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,238.266,241.424,3.158,media/ZS_F2_1537.mp3,F2-GMS-1501C 03:58.27-04:01.42
1538,2,1501,37,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,244.498,246.467,1.969,media/ZS_F2_1538.mp3,F2-GMS-1501C 04:04.50-04:06.47
1539,2,1501,38,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,249.804,252.504,2.700,media/ZS_F2_1539.mp3,F2-GMS-1501C 04:09.80-04:12.50
1540,2,1501,39,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,255.645,258.557,2.911,media/ZS_F2_1540.mp3,F2-GMS-1501C 04:15.65-04:18.56
1541,2,1501,40,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,261.873,263.996,2.123,media/ZS_F2_1541.mp3,F2-GMS-1501C 04:21.87-04:24.00
1542,2,1501,41,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,267.170,268.453,1.282,media/ZS_F2_1542.mp3,F2-GMS-1501C 04:27.17-04:28.45
1543,2,1501,42,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,271.648,272.857,1.209,media/ZS_F2_1543.mp3,F2-GMS-1501C 04:31.65-04:32.86
1544,2,1501,43,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,276.314,278.094,1.780,media/ZS_F2_1544.mp3,F2-GMS-1501C 04:36.31-04:38.09
1545,2,1501,44,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,281.346,282.697,1.350,media/ZS_F2_1545.mp3,F2-GMS-1501C 04:41.35-04:42.70
1546,2,1501,45,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,286.030,288.391,2.361,media/ZS_F2_1546.mp3,F2-GMS-1501C 04:46.03-04:48.39
1547,2,1501,46,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,291.713,293.992,2.279,media/ZS_F2_1547.mp3,F2-GMS-1501C 04:51.71-04:53.99
1548,2,1501,47,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,297.266,298.554,1.288,media/ZS_F2_1548.mp3,F2-GMS-1501C 04:57.27-04:58.55
1549,2,1501,48,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,301.762,303.914,2.152,media/ZS_F2_1549.mp3,F2-GMS-1501C 05:01.76-05:03.91
1550,2,1501,49,GLOSSIKA-ENZS-F2-GMS-1501C.mp3,307.306,309.608,2.302,media/ZS_F2_1550.mp3,F2-GMS-1501C 05:07.31-05:09.61
